identifier,full_link,title,weight
coin-13012,https://catalog.princeton.edu/catalog/coin-13012,Coin 13012,0.62
coin-13014,https://catalog.princeton.edu/catalog/coin-13014,Coin 13014,
coin-14026,https://catalog.princeton.edu/catalog/coin-14026,Coin 14026,32.7
coin-14017,https://catalog.princeton.edu/catalog/coin-14017,Coin 14017,62.69
coin-13989,https://catalog.princeton.edu/catalog/coin-13989,Coin 13989,0.7
coin-13443,https://catalog.princeton.edu/catalog/coin-13443,Coin 13443,1.17
coin-10457,https://catalog.princeton.edu/catalog/coin-10457,Coin 10457,3.45
coin-12437,https://catalog.princeton.edu/catalog/coin-12437,Coin 12437,1.02
coin-10459,https://catalog.princeton.edu/catalog/coin-10459,Coin 10459,3.88
coin-10503,https://catalog.princeton.edu/catalog/coin-10503,Coin 10503,5.01
coin-10500,https://catalog.princeton.edu/catalog/coin-10500,Coin 10500,13.96
coin-10481,https://catalog.princeton.edu/catalog/coin-10481,Coin 10481,
coin-10495,https://catalog.princeton.edu/catalog/coin-10495,Coin 10495,12.81
coin-10489,https://catalog.princeton.edu/catalog/coin-10489,Coin 10489,6.9
coin-10479,https://catalog.princeton.edu/catalog/coin-10479,Coin 10479,6.96
coin-10537,https://catalog.princeton.edu/catalog/coin-10537,Coin 10537,16.72
coin-10530,https://catalog.princeton.edu/catalog/coin-10530,Coin 10530,
coin-10482,https://catalog.princeton.edu/catalog/coin-10482,Coin 10482,7.46
coin-10456,https://catalog.princeton.edu/catalog/coin-10456,Coin 10456,4.35
coin-10448,https://catalog.princeton.edu/catalog/coin-10448,Coin 10448,9.87
coin-10522,https://catalog.princeton.edu/catalog/coin-10522,Coin 10522,18.44
coin-10498,https://catalog.princeton.edu/catalog/coin-10498,Coin 10498,9.43
coin-10434,https://catalog.princeton.edu/catalog/coin-10434,Coin 10434,27.03
coin-10437,https://catalog.princeton.edu/catalog/coin-10437,Coin 10437,24.05
coin-10404,https://catalog.princeton.edu/catalog/coin-10404,Coin 10404,3.48
coin-10440,https://catalog.princeton.edu/catalog/coin-10440,Coin 10440,3.29
coin-10406,https://catalog.princeton.edu/catalog/coin-10406,Coin 10406,4.04
coin-10403,https://catalog.princeton.edu/catalog/coin-10403,Coin 10403,4.85
coin-10394,https://catalog.princeton.edu/catalog/coin-10394,Coin 10394,25.0
coin-10400,https://catalog.princeton.edu/catalog/coin-10400,Coin 10400,4.22
coin-10397,https://catalog.princeton.edu/catalog/coin-10397,Coin 10397,5.61
coin-10408,https://catalog.princeton.edu/catalog/coin-10408,Coin 10408,3.0
coin-10438,https://catalog.princeton.edu/catalog/coin-10438,Coin 10438,13.41
coin-10451,https://catalog.princeton.edu/catalog/coin-10451,Coin 10451,10.39
coin-10398,https://catalog.princeton.edu/catalog/coin-10398,Coin 10398,3.78
coin-10355,https://catalog.princeton.edu/catalog/coin-10355,Coin 10355,2.5
coin-10351,https://catalog.princeton.edu/catalog/coin-10351,Coin 10351,3.04
coin-10363,https://catalog.princeton.edu/catalog/coin-10363,Coin 10363,1.14
coin-10336,https://catalog.princeton.edu/catalog/coin-10336,Coin 10336,4.13
coin-10362,https://catalog.princeton.edu/catalog/coin-10362,Coin 10362,1.54
coin-10341,https://catalog.princeton.edu/catalog/coin-10341,Coin 10341,3.26
coin-10333,https://catalog.princeton.edu/catalog/coin-10333,Coin 10333,5.32
coin-10334,https://catalog.princeton.edu/catalog/coin-10334,Coin 10334,3.67
coin-10337,https://catalog.princeton.edu/catalog/coin-10337,Coin 10337,4.04
coin-12057,https://catalog.princeton.edu/catalog/coin-12057,Coin 12057,19.3
coin-10347,https://catalog.princeton.edu/catalog/coin-10347,Coin 10347,1.92
coin-10344,https://catalog.princeton.edu/catalog/coin-10344,Coin 10344,3.57
coin-10353,https://catalog.princeton.edu/catalog/coin-10353,Coin 10353,3.0
coin-10345,https://catalog.princeton.edu/catalog/coin-10345,Coin 10345,2.25
coin-10340,https://catalog.princeton.edu/catalog/coin-10340,Coin 10340,3.31
coin-12040,https://catalog.princeton.edu/catalog/coin-12040,Coin 12040,3.4
coin-10268,https://catalog.princeton.edu/catalog/coin-10268,Coin 10268,3.18
coin-10291,https://catalog.princeton.edu/catalog/coin-10291,Coin 10291,2.98
coin-10318,https://catalog.princeton.edu/catalog/coin-10318,Coin 10318,4.15
coin-10282,https://catalog.princeton.edu/catalog/coin-10282,Coin 10282,3.15
coin-10285,https://catalog.princeton.edu/catalog/coin-10285,Coin 10285,3.55
coin-10279,https://catalog.princeton.edu/catalog/coin-10279,Coin 10279,4.01
coin-10306,https://catalog.princeton.edu/catalog/coin-10306,Coin 10306,3.56
coin-10274,https://catalog.princeton.edu/catalog/coin-10274,Coin 10274,3.77
coin-10277,https://catalog.princeton.edu/catalog/coin-10277,Coin 10277,3.48
coin-10265,https://catalog.princeton.edu/catalog/coin-10265,Coin 10265,4.68
coin-10263,https://catalog.princeton.edu/catalog/coin-10263,Coin 10263,23.627
coin-11905,https://catalog.princeton.edu/catalog/coin-11905,Coin 11905,3.12
coin-10275,https://catalog.princeton.edu/catalog/coin-10275,Coin 10275,21.973000000000003
coin-10269,https://catalog.princeton.edu/catalog/coin-10269,Coin 10269,53.346000000000004
coin-10260,https://catalog.princeton.edu/catalog/coin-10260,Coin 10260,44.553999999999995
coin-10259,https://catalog.princeton.edu/catalog/coin-10259,Coin 10259,34.346
coin-10266,https://catalog.princeton.edu/catalog/coin-10266,Coin 10266,4.02
coin-10253,https://catalog.princeton.edu/catalog/coin-10253,Coin 10253,11.742
coin-10249,https://catalog.princeton.edu/catalog/coin-10249,Coin 10249,3.51
coin-11849,https://catalog.princeton.edu/catalog/coin-11849,Coin 11849,3.32
coin-11906,https://catalog.princeton.edu/catalog/coin-11906,Coin 11906,3.31
coin-10278,https://catalog.princeton.edu/catalog/coin-10278,Coin 10278,23.545
coin-10238,https://catalog.princeton.edu/catalog/coin-10238,Coin 10238,2.65
coin-11903,https://catalog.princeton.edu/catalog/coin-11903,Coin 11903,3.22
coin-11876,https://catalog.princeton.edu/catalog/coin-11876,Coin 11876,3.58
coin-10232,https://catalog.princeton.edu/catalog/coin-10232,Coin 10232,2.79
coin-10233,https://catalog.princeton.edu/catalog/coin-10233,Coin 10233,3.37
coin-10224,https://catalog.princeton.edu/catalog/coin-10224,Coin 10224,2.97
coin-10228,https://catalog.princeton.edu/catalog/coin-10228,Coin 10228,3.27
coin-10222,https://catalog.princeton.edu/catalog/coin-10222,Coin 10222,3.31
coin-10220,https://catalog.princeton.edu/catalog/coin-10220,Coin 10220,3.04
coin-10227,https://catalog.princeton.edu/catalog/coin-10227,Coin 10227,3.54
coin-10214,https://catalog.princeton.edu/catalog/coin-10214,Coin 10214,3.16
coin-10243,https://catalog.princeton.edu/catalog/coin-10243,Coin 10243,3.59
coin-11897,https://catalog.princeton.edu/catalog/coin-11897,Coin 11897,2.87
coin-10221,https://catalog.princeton.edu/catalog/coin-10221,Coin 10221,3.52
coin-10211,https://catalog.princeton.edu/catalog/coin-10211,Coin 10211,3.18
coin-10202,https://catalog.princeton.edu/catalog/coin-10202,Coin 10202,3.3
coin-11874,https://catalog.princeton.edu/catalog/coin-11874,Coin 11874,3.1
coin-10196,https://catalog.princeton.edu/catalog/coin-10196,Coin 10196,3.2
coin-12337,https://catalog.princeton.edu/catalog/coin-12337,Coin 12337,3.98
coin-11911,https://catalog.princeton.edu/catalog/coin-11911,Coin 11911,2.97
coin-10182,https://catalog.princeton.edu/catalog/coin-10182,Coin 10182,3.49
coin-11912,https://catalog.princeton.edu/catalog/coin-11912,Coin 11912,3.09
coin-10151,https://catalog.princeton.edu/catalog/coin-10151,Coin 10151,25.014
coin-10157,https://catalog.princeton.edu/catalog/coin-10157,Coin 10157,3.53
coin-10167,https://catalog.princeton.edu/catalog/coin-10167,Coin 10167,1.44
coin-10125,https://catalog.princeton.edu/catalog/coin-10125,Coin 10125,40.611
coin-10142,https://catalog.princeton.edu/catalog/coin-10142,Coin 10142,3.28
coin-12231,https://catalog.princeton.edu/catalog/coin-12231,Coin 12231,1.88
coin-10144,https://catalog.princeton.edu/catalog/coin-10144,Coin 10144,3.27
coin-10139,https://catalog.princeton.edu/catalog/coin-10139,Coin 10139,2.57
coin-10156,https://catalog.princeton.edu/catalog/coin-10156,Coin 10156,3.5
coin-10170,https://catalog.princeton.edu/catalog/coin-10170,Coin 10170,3.63
coin-10256,https://catalog.princeton.edu/catalog/coin-10256,Coin 10256,40.282
coin-3460,https://catalog.princeton.edu/catalog/coin-3460,Coin 3460,7.63
coin-3726,https://catalog.princeton.edu/catalog/coin-3726,Coin 3726,
coin-3672,https://catalog.princeton.edu/catalog/coin-3672,Coin 3672,3.14
coin-3669,https://catalog.princeton.edu/catalog/coin-3669,Coin 3669,2.26
coin-3641,https://catalog.princeton.edu/catalog/coin-3641,Coin 3641,
coin-9415,https://catalog.princeton.edu/catalog/coin-9415,Coin 9415,
coin-3920,https://catalog.princeton.edu/catalog/coin-3920,Coin 3920,4.94
coin-3922,https://catalog.princeton.edu/catalog/coin-3922,Coin 3922,10.73
coin-3774,https://catalog.princeton.edu/catalog/coin-3774,Coin 3774,32.64
coin-3643,https://catalog.princeton.edu/catalog/coin-3643,Coin 3643,
coin-3640,https://catalog.princeton.edu/catalog/coin-3640,Coin 3640,
coin-3904,https://catalog.princeton.edu/catalog/coin-3904,Coin 3904,3.32
coin-3902,https://catalog.princeton.edu/catalog/coin-3902,Coin 3902,10.32
coin-3783,https://catalog.princeton.edu/catalog/coin-3783,Coin 3783,9.08
coin-3684,https://catalog.princeton.edu/catalog/coin-3684,Coin 3684,
coin-3573,https://catalog.princeton.edu/catalog/coin-3573,Coin 3573,17.51
coin-3557,https://catalog.princeton.edu/catalog/coin-3557,Coin 3557,3.15
coin-3892,https://catalog.princeton.edu/catalog/coin-3892,Coin 3892,10.17
coin-3553,https://catalog.princeton.edu/catalog/coin-3553,Coin 3553,10.58
coin-3541,https://catalog.princeton.edu/catalog/coin-3541,Coin 3541,4.17
coin-3558,https://catalog.princeton.edu/catalog/coin-3558,Coin 3558,3.41
coin-3404,https://catalog.princeton.edu/catalog/coin-3404,Coin 3404,4.76
coin-3516,https://catalog.princeton.edu/catalog/coin-3516,Coin 3516,12.8
coin-3498,https://catalog.princeton.edu/catalog/coin-3498,Coin 3498,0.63
coin-3686,https://catalog.princeton.edu/catalog/coin-3686,Coin 3686,29.85
coin-3659,https://catalog.princeton.edu/catalog/coin-3659,Coin 3659,0.8
coin-3367,https://catalog.princeton.edu/catalog/coin-3367,Coin 3367,5.1
coin-3512,https://catalog.princeton.edu/catalog/coin-3512,Coin 3512,9.45
coin-3502,https://catalog.princeton.edu/catalog/coin-3502,Coin 3502,2.6
coin-3401,https://catalog.princeton.edu/catalog/coin-3401,Coin 3401,5.73
coin-3411,https://catalog.princeton.edu/catalog/coin-3411,Coin 3411,5.38
coin-3450,https://catalog.princeton.edu/catalog/coin-3450,Coin 3450,
coin-3397,https://catalog.princeton.edu/catalog/coin-3397,Coin 3397,3.9
coin-3396,https://catalog.princeton.edu/catalog/coin-3396,Coin 3396,4.33
coin-3395,https://catalog.princeton.edu/catalog/coin-3395,Coin 3395,2.87
coin-3441,https://catalog.princeton.edu/catalog/coin-3441,Coin 3441,
coin-3361,https://catalog.princeton.edu/catalog/coin-3361,Coin 3361,9.79
coin-3355,https://catalog.princeton.edu/catalog/coin-3355,Coin 3355,
coin-3303,https://catalog.princeton.edu/catalog/coin-3303,Coin 3303,2.98
coin-3325,https://catalog.princeton.edu/catalog/coin-3325,Coin 3325,4.36
coin-3259,https://catalog.princeton.edu/catalog/coin-3259,Coin 3259,3.75
coin-3314,https://catalog.princeton.edu/catalog/coin-3314,Coin 3314,3.67
coin-3353,https://catalog.princeton.edu/catalog/coin-3353,Coin 3353,
coin-3283,https://catalog.princeton.edu/catalog/coin-3283,Coin 3283,
coin-3308,https://catalog.princeton.edu/catalog/coin-3308,Coin 3308,4.33
coin-3090,https://catalog.princeton.edu/catalog/coin-3090,Coin 3090,3.98
coin-3279,https://catalog.princeton.edu/catalog/coin-3279,Coin 3279,
coin-3285,https://catalog.princeton.edu/catalog/coin-3285,Coin 3285,
coin-3088,https://catalog.princeton.edu/catalog/coin-3088,Coin 3088,5.03
coin-3330,https://catalog.princeton.edu/catalog/coin-3330,Coin 3330,3.58
coin-3221,https://catalog.princeton.edu/catalog/coin-3221,Coin 3221,4.18
coin-3223,https://catalog.princeton.edu/catalog/coin-3223,Coin 3223,2.28
coin-3245,https://catalog.princeton.edu/catalog/coin-3245,Coin 3245,6.33
coin-3203,https://catalog.princeton.edu/catalog/coin-3203,Coin 3203,3.24
coin-3183,https://catalog.princeton.edu/catalog/coin-3183,Coin 3183,4.53
coin-5420,https://catalog.princeton.edu/catalog/coin-5420,Coin 5420,
coin-3157,https://catalog.princeton.edu/catalog/coin-3157,Coin 3157,3.29
coin-3671,https://catalog.princeton.edu/catalog/coin-3671,Coin 3671,4.94
coin-3125,https://catalog.princeton.edu/catalog/coin-3125,Coin 3125,5.96
coin-5341,https://catalog.princeton.edu/catalog/coin-5341,Coin 5341,
coin-3122,https://catalog.princeton.edu/catalog/coin-3122,Coin 3122,
coin-3147,https://catalog.princeton.edu/catalog/coin-3147,Coin 3147,4.28
coin-3150,https://catalog.princeton.edu/catalog/coin-3150,Coin 3150,4.08
coin-3224,https://catalog.princeton.edu/catalog/coin-3224,Coin 3224,1.85
coin-3055,https://catalog.princeton.edu/catalog/coin-3055,Coin 3055,2.83
coin-5332,https://catalog.princeton.edu/catalog/coin-5332,Coin 5332,
coin-3079,https://catalog.princeton.edu/catalog/coin-3079,Coin 3079,1.08
coin-3073,https://catalog.princeton.edu/catalog/coin-3073,Coin 3073,4.41
coin-5304,https://catalog.princeton.edu/catalog/coin-5304,Coin 5304,
coin-3074,https://catalog.princeton.edu/catalog/coin-3074,Coin 3074,5.76
coin-3098,https://catalog.princeton.edu/catalog/coin-3098,Coin 3098,3.75
coin-3058,https://catalog.princeton.edu/catalog/coin-3058,Coin 3058,28.0
coin-3019,https://catalog.princeton.edu/catalog/coin-3019,Coin 3019,1.1
coin-6234,https://catalog.princeton.edu/catalog/coin-6234,Coin 6234,2.82
coin-3009,https://catalog.princeton.edu/catalog/coin-3009,Coin 3009,8.81
coin-3014,https://catalog.princeton.edu/catalog/coin-3014,Coin 3014,0.83
coin-2989,https://catalog.princeton.edu/catalog/coin-2989,Coin 2989,2.32
coin-2961,https://catalog.princeton.edu/catalog/coin-2961,Coin 2961,4.39
coin-2945,https://catalog.princeton.edu/catalog/coin-2945,Coin 2945,4.54
coin-2958,https://catalog.princeton.edu/catalog/coin-2958,Coin 2958,3.65
coin-3020,https://catalog.princeton.edu/catalog/coin-3020,Coin 3020,2.39
coin-2953,https://catalog.princeton.edu/catalog/coin-2953,Coin 2953,4.47
coin-5878,https://catalog.princeton.edu/catalog/coin-5878,Coin 5878,3.22
coin-2949,https://catalog.princeton.edu/catalog/coin-2949,Coin 2949,3.97
coin-5877,https://catalog.princeton.edu/catalog/coin-5877,Coin 5877,5.36
coin-2944,https://catalog.princeton.edu/catalog/coin-2944,Coin 2944,4.63
coin-2954,https://catalog.princeton.edu/catalog/coin-2954,Coin 2954,4.62
coin-2926,https://catalog.princeton.edu/catalog/coin-2926,Coin 2926,3.76
coin-2932,https://catalog.princeton.edu/catalog/coin-2932,Coin 2932,3.82
coin-2941,https://catalog.princeton.edu/catalog/coin-2941,Coin 2941,4.43
coin-2925,https://catalog.princeton.edu/catalog/coin-2925,Coin 2925,3.57
coin-2936,https://catalog.princeton.edu/catalog/coin-2936,Coin 2936,17.15
coin-2915,https://catalog.princeton.edu/catalog/coin-2915,Coin 2915,4.64
coin-2913,https://catalog.princeton.edu/catalog/coin-2913,Coin 2913,3.6
coin-2921,https://catalog.princeton.edu/catalog/coin-2921,Coin 2921,3.79
coin-2935,https://catalog.princeton.edu/catalog/coin-2935,Coin 2935,17.1
coin-2930,https://catalog.princeton.edu/catalog/coin-2930,Coin 2930,3.71
coin-2816,https://catalog.princeton.edu/catalog/coin-2816,Coin 2816,
coin-2928,https://catalog.princeton.edu/catalog/coin-2928,Coin 2928,3.75
coin-2924,https://catalog.princeton.edu/catalog/coin-2924,Coin 2924,5.0
coin-8934,https://catalog.princeton.edu/catalog/coin-8934,Coin 8934,3.73
coin-8844,https://catalog.princeton.edu/catalog/coin-8844,Coin 8844,3.78
coin-8647,https://catalog.princeton.edu/catalog/coin-8647,Coin 8647,3.85
coin-8830,https://catalog.princeton.edu/catalog/coin-8830,Coin 8830,0.96
coin-8827,https://catalog.princeton.edu/catalog/coin-8827,Coin 8827,2.8
coin-8809,https://catalog.princeton.edu/catalog/coin-8809,Coin 8809,1.63
coin-8840,https://catalog.princeton.edu/catalog/coin-8840,Coin 8840,1.33
coin-8874,https://catalog.princeton.edu/catalog/coin-8874,Coin 8874,1.72
coin-8834,https://catalog.princeton.edu/catalog/coin-8834,Coin 8834,2.49
coin-8793,https://catalog.princeton.edu/catalog/coin-8793,Coin 8793,4.47
coin-8810,https://catalog.princeton.edu/catalog/coin-8810,Coin 8810,1.48
coin-8814,https://catalog.princeton.edu/catalog/coin-8814,Coin 8814,2.41
coin-8804,https://catalog.princeton.edu/catalog/coin-8804,Coin 8804,1.74
coin-8794,https://catalog.princeton.edu/catalog/coin-8794,Coin 8794,2.05
coin-8791,https://catalog.princeton.edu/catalog/coin-8791,Coin 8791,3.93
coin-8783,https://catalog.princeton.edu/catalog/coin-8783,Coin 8783,4.76
coin-8766,https://catalog.princeton.edu/catalog/coin-8766,Coin 8766,26.62
coin-8768,https://catalog.princeton.edu/catalog/coin-8768,Coin 8768,4.3
coin-8763,https://catalog.princeton.edu/catalog/coin-8763,Coin 8763,26.72
coin-8777,https://catalog.princeton.edu/catalog/coin-8777,Coin 8777,4.19
coin-8769,https://catalog.princeton.edu/catalog/coin-8769,Coin 8769,3.9
coin-9136,https://catalog.princeton.edu/catalog/coin-9136,Coin 9136,3.34
coin-8776,https://catalog.princeton.edu/catalog/coin-8776,Coin 8776,1.42
coin-8628,https://catalog.princeton.edu/catalog/coin-8628,Coin 8628,15.39
coin-8724,https://catalog.princeton.edu/catalog/coin-8724,Coin 8724,2.28
coin-10096,https://catalog.princeton.edu/catalog/coin-10096,Coin 10096,1.49
coin-10104,https://catalog.princeton.edu/catalog/coin-10104,Coin 10104,4.05
coin-8634,https://catalog.princeton.edu/catalog/coin-8634,Coin 8634,12.03
coin-8664,https://catalog.princeton.edu/catalog/coin-8664,Coin 8664,2.63
coin-8629,https://catalog.princeton.edu/catalog/coin-8629,Coin 8629,14.48
coin-8659,https://catalog.princeton.edu/catalog/coin-8659,Coin 8659,26.75
coin-8624,https://catalog.princeton.edu/catalog/coin-8624,Coin 8624,16.23
coin-8637,https://catalog.princeton.edu/catalog/coin-8637,Coin 8637,9.73
coin-8630,https://catalog.princeton.edu/catalog/coin-8630,Coin 8630,12.88
coin-8662,https://catalog.princeton.edu/catalog/coin-8662,Coin 8662,9.67
coin-8635,https://catalog.princeton.edu/catalog/coin-8635,Coin 8635,2.5
coin-8715,https://catalog.princeton.edu/catalog/coin-8715,Coin 8715,26.67
coin-8638,https://catalog.princeton.edu/catalog/coin-8638,Coin 8638,2.73
coin-8718,https://catalog.princeton.edu/catalog/coin-8718,Coin 8718,26.74
coin-8755,https://catalog.princeton.edu/catalog/coin-8755,Coin 8755,26.84
coin-8608,https://catalog.princeton.edu/catalog/coin-8608,Coin 8608,9.89
coin-8714,https://catalog.princeton.edu/catalog/coin-8714,Coin 8714,26.7
coin-8632,https://catalog.princeton.edu/catalog/coin-8632,Coin 8632,11.83
coin-8607,https://catalog.princeton.edu/catalog/coin-8607,Coin 8607,11.12
coin-8713,https://catalog.princeton.edu/catalog/coin-8713,Coin 8713,
coin-8600,https://catalog.princeton.edu/catalog/coin-8600,Coin 8600,14.8
coin-8606,https://catalog.princeton.edu/catalog/coin-8606,Coin 8606,7.67
coin-8616,https://catalog.princeton.edu/catalog/coin-8616,Coin 8616,0.48
coin-8615,https://catalog.princeton.edu/catalog/coin-8615,Coin 8615,2.85
