ID,Catalog link,Existing References,Nomisma dataset,Reference link,Monogram link from http://numismatics.org/hrc/symbols,Second monogram link,Third monogram link,
8369,https://catalog.princeton.edu/catalog/coin-8369,Waage  296;RPC.1  4235-4259,,,,,,
8370,https://catalog.princeton.edu/catalog/coin-8370,Waage  296;RPC.1  4235-4259,,,,,,
8371,https://catalog.princeton.edu/catalog/coin-8371,Waage  296;RPC.1  4235-4259,,,,,,
8372,https://catalog.princeton.edu/catalog/coin-8372,Waage  296;RPC.1  4235-4259,,,,,,
8373,https://catalog.princeton.edu/catalog/coin-8373,Waage  282;RPC.1  4231,,,,,,
8374,https://catalog.princeton.edu/catalog/coin-8374,Waage  282;RPC.1  4231,,,,,,
8375,https://catalog.princeton.edu/catalog/coin-8375,Waage  298;RPC.1  4235,,,,,,
8376,https://catalog.princeton.edu/catalog/coin-8376,Waage  250,,,,,,
8377,https://catalog.princeton.edu/catalog/coin-8377,Waage  299,,,,,,
8378,https://catalog.princeton.edu/catalog/coin-8378,Waage  299,,,,,,
8379,https://catalog.princeton.edu/catalog/coin-8379,Waage  299,,,,,,
8380,https://catalog.princeton.edu/catalog/coin-8380,Waage  299,,,,,,
8381,https://catalog.princeton.edu/catalog/coin-8381,Waage  299,,,,,,
8382,https://catalog.princeton.edu/catalog/coin-8382,Waage  299,,,,,,
8383,https://catalog.princeton.edu/catalog/coin-8383,Waage  299,,,,,,
8384,https://catalog.princeton.edu/catalog/coin-8384,Waage  299,,,,,,
8385,https://catalog.princeton.edu/catalog/coin-8385,Waage  299,,,,,,
8386,https://catalog.princeton.edu/catalog/coin-8386,Waage  299,,,,,,
8387,https://catalog.princeton.edu/catalog/coin-8387,Waage  299,,,,,,
8388,https://catalog.princeton.edu/catalog/coin-8388,Waage  299,,,,,,
8389,https://catalog.princeton.edu/catalog/coin-8389,Waage  299,,,,,,
8390,https://catalog.princeton.edu/catalog/coin-8390,Waage  269,,,,,,
8391,https://catalog.princeton.edu/catalog/coin-8391,Waage  284;RPC.1  4235,,,,,,
8392,https://catalog.princeton.edu/catalog/coin-8392,Waage  296;RPC.1  4235-4259,,,,,,
8393,https://catalog.princeton.edu/catalog/coin-8393,Waage  269,,,,,,
8394,https://catalog.princeton.edu/catalog/coin-8394,Waage  296;RPC.1  4235-4259,,,,,,
8395,https://catalog.princeton.edu/catalog/coin-8395,Waage  296;RPC.1  4235-4259,,,,,,
8396,https://catalog.princeton.edu/catalog/coin-8396,Waage  296;RPC.1  4235-4259,,,,,,
8397,https://catalog.princeton.edu/catalog/coin-8397,Waage  279;RPC.1  4227,,,,,,
8398,https://catalog.princeton.edu/catalog/coin-8398,Waage  280;From Vespasian to Domitian (AD 69–96)  4229,,,,,,
8399,https://catalog.princeton.edu/catalog/coin-8399,Waage  280;From Vespasian to Domitian (AD 69–96)  4229,,,,,,
8400,https://catalog.princeton.edu/catalog/coin-8400,Waage  280;From Vespasian to Domitian (AD 69–96)  4229,,,,,,
8401,https://catalog.princeton.edu/catalog/coin-8401,Waage  282;RPC.1  4226-4229,,,,,,
8402,https://catalog.princeton.edu/catalog/coin-8402,Waage  282;RPC.1  4226-4229,,,,,,
8403,https://catalog.princeton.edu/catalog/coin-8403,Waage  282;RPC.1  4226-4229,,,,,,
8404,https://catalog.princeton.edu/catalog/coin-8404,Brown 3077 323,,,,,,
8405,https://catalog.princeton.edu/catalog/coin-8405,Waage  294;RPC.1  4240,,,,,,
8406,https://catalog.princeton.edu/catalog/coin-8406,Waage  294;RPC.1  4240,,,,,,
8407,https://catalog.princeton.edu/catalog/coin-8407,Waage  294;RPC.1  4240,,,,,,
8408,https://catalog.princeton.edu/catalog/coin-8408,,,,,,,
8409,https://catalog.princeton.edu/catalog/coin-8409,,,,,,,
8410,https://catalog.princeton.edu/catalog/coin-8410,,,,,,,
8411,https://catalog.princeton.edu/catalog/coin-8411,Waage  280;From Vespasian to Domitian (AD 69–96)  4229,,,,,,
8412,https://catalog.princeton.edu/catalog/coin-8412,,,,,,,
8413,https://catalog.princeton.edu/catalog/coin-8413,Waage  295;RPC.1  4240,,,,,,
8414,https://catalog.princeton.edu/catalog/coin-8414,,,,,,,
8415,https://catalog.princeton.edu/catalog/coin-8415,Waage  295;RPC.1  4240,,,,,,
8416,https://catalog.princeton.edu/catalog/coin-8416,Waage  295;RPC.1  4240,,,,,,
8417,https://catalog.princeton.edu/catalog/coin-8417,Waage  281;RPC.1  4229,,,,,,
8418,https://catalog.princeton.edu/catalog/coin-8418,Waage  271;RPC.1  4217,,,,,,
8419,https://catalog.princeton.edu/catalog/coin-8419,BMC Caria p. 86 17;Cahn  54,,,,,,
8420,https://catalog.princeton.edu/catalog/coin-8420,Waage  268;From Vespasian to Domitian (AD 69–96)  4204,,,,,,
8421,https://catalog.princeton.edu/catalog/coin-8421,BMC Caria p. 85 11,,,,,,
8422,https://catalog.princeton.edu/catalog/coin-8422,Waage  268;From Vespasian to Domitian (AD 69–96)  4204,,,,,,
8423,https://catalog.princeton.edu/catalog/coin-8423,BMC Caria p. 94 74,,,,,,
8424,https://catalog.princeton.edu/catalog/coin-8424,Waage  268;From Vespasian to Domitian (AD 69–96)  4204,,,,,,
8425,https://catalog.princeton.edu/catalog/coin-8425,Waage  268;From Vespasian to Domitian (AD 69–96)  4204,,,,,,
8426,https://catalog.princeton.edu/catalog/coin-8426,Waage  268;From Vespasian to Domitian (AD 69–96)  4204,,,,,,
8427,https://catalog.princeton.edu/catalog/coin-8427,BMC Caria π. 86 19;Cahn  72,,,,,,
8428,https://catalog.princeton.edu/catalog/coin-8428,Waage  268;From Vespasian to Domitian (AD 69–96)  4204,,,,,,
8429,https://catalog.princeton.edu/catalog/coin-8429,"BMC Caria p. 91 48, 49;SNG. 25 275-293",,,,,,
8430,https://catalog.princeton.edu/catalog/coin-8430,Waage  268;From Vespasian to Domitian (AD 69–96)  4204,,,,,,
8431,https://catalog.princeton.edu/catalog/coin-8431,Waage  275;RPC.1  4217,,,,,,
8432,https://catalog.princeton.edu/catalog/coin-8432,Ash. 1 plate 44 689-694,,,,,,
8433,https://catalog.princeton.edu/catalog/coin-8433,Waage  275;RPC.1  4217,,,,,,
8434,https://catalog.princeton.edu/catalog/coin-8434,Waage  275;RPC.1  4217,,,,,,
8435,https://catalog.princeton.edu/catalog/coin-8435,"BMC Caria p. 91 48, 49;SNG. 25 275-293",,,,,,
8436,https://catalog.princeton.edu/catalog/coin-8436,"BMC Caria p. 91 48, 49;SNG. 25 275-293",,,,,,
8437,https://catalog.princeton.edu/catalog/coin-8437,Waage  275;RPC.1  4217,,,,,,
8438,https://catalog.princeton.edu/catalog/coin-8438,"BMC Caria p. 91 48, 49;SNG. 25 275-293",,,,,,
8439,https://catalog.princeton.edu/catalog/coin-8439,Ash. 1 plate 37 528-529;BMC page 19 55-56,,,,,,
8440,https://catalog.princeton.edu/catalog/coin-8440,Waage  275;RPC.1  4217,,,,,,
8441,https://catalog.princeton.edu/catalog/coin-8441,Waage  275;RPC.1  4217,,,,,,
8442,https://catalog.princeton.edu/catalog/coin-8442,"BMC Caria p. 91 48, 49;SNG. 25 275-293",,,,,,
8443,https://catalog.princeton.edu/catalog/coin-8443,Waage  275;RPC.1  4217,,,,,,
8444,https://catalog.princeton.edu/catalog/coin-8444,BMC Caria π. 90 39;SNG. 25 297-303,,,,,,
8445,https://catalog.princeton.edu/catalog/coin-8445,Ash. 1 plate 40 589;BMC page 15 43ff.,,,,,,
8446,https://catalog.princeton.edu/catalog/coin-8446,Waage  275;RPC.1  4217,,,,,,
8447,https://catalog.princeton.edu/catalog/coin-8447,Waage  275;RPC.1  4217,,,,,,
8448,https://catalog.princeton.edu/catalog/coin-8448,BMC Caria p. 92 57;SNG. vol 25 306-310,,,,,,
8449,https://catalog.princeton.edu/catalog/coin-8449,Waage  275;RPC.1  4217,,,,,,
8450,https://catalog.princeton.edu/catalog/coin-8450,BMC Caria p.93 65-71;SNG. vol. 25 312-315,,,,,,
8451,https://catalog.princeton.edu/catalog/coin-8451,Waage  275;RPC.1  4217,,,,,,
8452,https://catalog.princeton.edu/catalog/coin-8452,Waage  275;RPC.1  4217,,,,,,
8453,https://catalog.princeton.edu/catalog/coin-8453,Waage  252,,,,,,
8454,https://catalog.princeton.edu/catalog/coin-8454,RIC 2 279 476,OCRE ,http://numismatics.org/ocre/id/ric.2.tr.476_sestertius,,,,
8455,https://catalog.princeton.edu/catalog/coin-8455,Waage  252,,,,,,
8456,https://catalog.princeton.edu/catalog/coin-8456,RIC 2 283 560,OCRE,http://numismatics.org/ocre/id/ric.2.tr.560,,,,
8457,https://catalog.princeton.edu/catalog/coin-8457,Waage  263,,,,,,
8458,https://catalog.princeton.edu/catalog/coin-8458,RIC 2 290 644,OCRE,http://numismatics.org/ocre/id/ric.2.tr.644,,,,
8459,https://catalog.princeton.edu/catalog/coin-8459,Waage  263,,,,,,
8460,https://catalog.princeton.edu/catalog/coin-8460,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8461,https://catalog.princeton.edu/catalog/coin-8461,Waage  263,,,,,,
8462,https://catalog.princeton.edu/catalog/coin-8462,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8463,https://catalog.princeton.edu/catalog/coin-8463,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8464,https://catalog.princeton.edu/catalog/coin-8464,Waage  291;RPC.1  4239,,,,,,
8465,https://catalog.princeton.edu/catalog/coin-8465,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8466,https://catalog.princeton.edu/catalog/coin-8466,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8467,https://catalog.princeton.edu/catalog/coin-8467,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8468,https://catalog.princeton.edu/catalog/coin-8468,RIC 2 290 648,OCRE,http://numismatics.org/ocre/id/ric.2.tr.648,,,,
8469,https://catalog.princeton.edu/catalog/coin-8469,RIC 2 290 648,OCRE,http://numismatics.org/ocre/id/ric.2.tr.648,,,,
8470,https://catalog.princeton.edu/catalog/coin-8470,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8471,https://catalog.princeton.edu/catalog/coin-8471,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8472,https://catalog.princeton.edu/catalog/coin-8472,RIC 2 290 645,OCRE,http://numismatics.org/ocre/id/ric.2.tr.645,,,,
8473,https://catalog.princeton.edu/catalog/coin-8473,RIC 2 280 503,OCRE,http://numismatics.org/ocre/id/ric.2.tr.503_sestertius,,,,
8474,https://catalog.princeton.edu/catalog/coin-8474,,,,,,,
8475,https://catalog.princeton.edu/catalog/coin-8475,,,,,,,
8476,https://catalog.princeton.edu/catalog/coin-8476,,,,,,,
8477,https://catalog.princeton.edu/catalog/coin-8477,,,,,,,
8478,https://catalog.princeton.edu/catalog/coin-8478,Waage  293;RPC.1  4240,,,,,,
8479,https://catalog.princeton.edu/catalog/coin-8479,Waage  291;RPC.1  4239,,,,,,
8480,https://catalog.princeton.edu/catalog/coin-8480,Waage  293;RPC.1  4240,,,,,,
8481,https://catalog.princeton.edu/catalog/coin-8481,Waage  293;RPC.1  4240,,,,,,
8482,https://catalog.princeton.edu/catalog/coin-8482,Waage  293;RPC.1  4240,,,,,,
8483,https://catalog.princeton.edu/catalog/coin-8483,Waage  293;RPC.1  4240,,,,,,
8485,https://catalog.princeton.edu/catalog/coin-8485,Waage  256,,,,,,
8486,https://catalog.princeton.edu/catalog/coin-8486,Waage  252,,,,,,
8487,https://catalog.princeton.edu/catalog/coin-8487,Waage  263,,,,,,
8488,https://catalog.princeton.edu/catalog/coin-8488,,,,,,,
8489,https://catalog.princeton.edu/catalog/coin-8489,Cohen 8 268 10-12,,,,,,
8490,https://catalog.princeton.edu/catalog/coin-8490,Hims,,,,,,
8491,https://catalog.princeton.edu/catalog/coin-8491,Waage  252-263,,,,,,
8492,https://catalog.princeton.edu/catalog/coin-8492,Waage  291-295;RPC.1  4240,,,,,,
8493,https://catalog.princeton.edu/catalog/coin-8493,Waage  741;RPC.1  4231-4234,,,,,,
8495,https://catalog.princeton.edu/catalog/coin-8495,Waage  741;RPC.1  4231-4234,,,,,,
8496,https://catalog.princeton.edu/catalog/coin-8496,Waage  300;RPC.1  4244,,,,,,
8497,https://catalog.princeton.edu/catalog/coin-8497,"Ash. 1 plate 45 cf. 657;BMC vol. IX, page 18 cf. 68;BMC page 39 cf. 134",,,,,,
8498,https://catalog.princeton.edu/catalog/coin-8498,Ash. 1 plate 41 608-13;BMC  106,,,,,,
8499,https://catalog.princeton.edu/catalog/coin-8499,Ash. 1 plate 46 718-29;BMC page 38 126,,,,,,
8500,https://catalog.princeton.edu/catalog/coin-8500,Waage  299,,,,,,
8501,https://catalog.princeton.edu/catalog/coin-8501,Waage p.141 1907;RIC X p.339 1361,OCRE,http://numismatics.org/ocre/id/ric.10.hon_w.1361,,,,
8502,https://catalog.princeton.edu/catalog/coin-8502,Waage p. 146 2028;RIC X p. 393 2509,OCRE,http://numismatics.org/ocre/id/ric.10.leo_i_w.2509,,,,
8503,https://catalog.princeton.edu/catalog/coin-8503,Waage,,,,,,
8504,https://catalog.princeton.edu/catalog/coin-8504,Waage,,,,,,
8505,https://catalog.princeton.edu/catalog/coin-8505,Waage,,,,,,
8506,https://catalog.princeton.edu/catalog/coin-8506,Waage,,,,,,
8507,https://catalog.princeton.edu/catalog/coin-8507,Waage,,,,,,
8508,https://catalog.princeton.edu/catalog/coin-8508,Waage,,,,,,
8509,https://catalog.princeton.edu/catalog/coin-8509,Waage,,,,,,
8510,https://catalog.princeton.edu/catalog/coin-8510,Waage,,,,,,
8511,https://catalog.princeton.edu/catalog/coin-8511,Waage,,,,,,
8512,https://catalog.princeton.edu/catalog/coin-8512,Waage,,,,,,
8513,https://catalog.princeton.edu/catalog/coin-8513,Waage,,,,,,
8514,https://catalog.princeton.edu/catalog/coin-8514,Waage,,,,,,
8515,https://catalog.princeton.edu/catalog/coin-8515,,,,,,,
8516,https://catalog.princeton.edu/catalog/coin-8516,,,,,,,
8517,https://catalog.princeton.edu/catalog/coin-8517,,,,,,,
8518,https://catalog.princeton.edu/catalog/coin-8518,,,,,,,
8519,https://catalog.princeton.edu/catalog/coin-8519,,,,,,,
8520,https://catalog.princeton.edu/catalog/coin-8520,,,,,,,
8521,https://catalog.princeton.edu/catalog/coin-8521,,,,,,,
8522,https://catalog.princeton.edu/catalog/coin-8522,,,,,,,
8523,https://catalog.princeton.edu/catalog/coin-8523,,,,,,,
8524,https://catalog.princeton.edu/catalog/coin-8524,Prou  405v,,,,,,
8525,https://catalog.princeton.edu/catalog/coin-8525,Prou  1125,,,,,,
8526,https://catalog.princeton.edu/catalog/coin-8526,MIB.3  125a;DOC.2  275;BN  10/Rv/AV/14,,,,,,
8527,https://catalog.princeton.edu/catalog/coin-8527,MIB.3  84a4;DOC.2  206;BN  10/Ct/AV/03,,,,,,
8528,https://catalog.princeton.edu/catalog/coin-8528,MIB.3  84b8;DOC.2  226;BN  10/Ct/AV/12,,,,,,
8529,https://catalog.princeton.edu/catalog/coin-8529,RIC 7 633.189,OCRE,http://numismatics.org/ocre/id/ric.7.nic.189,,,,
8530,https://catalog.princeton.edu/catalog/coin-8530,RIC 7 697.109,OCRE,http://numismatics.org/ocre/id/ric.7.anch.109,,,,
8531,https://catalog.princeton.edu/catalog/coin-8531,RIC 7 654.68,OCRE,http://numismatics.org/ocre/id/ric.7.cyz.68,,,,
8532,https://catalog.princeton.edu/catalog/coin-8532,RIC 7 693.87,OCRE,http://numismatics.org/ocre/id/ric.7.anch.87,,,,
8533,https://catalog.princeton.edu/catalog/coin-8533,RIC 7 697.109,OCRE,http://numismatics.org/ocre/id/ric.7.anch.109,,,,
8534,https://catalog.princeton.edu/catalog/coin-8534,RIC 7 697.109,OCRE,http://numismatics.org/ocre/id/ric.7.anch.109,,,,
8535,https://catalog.princeton.edu/catalog/coin-8535,RIC 7 633.189,OCRE,http://numismatics.org/ocre/id/ric.7.nic.189,,,,
8536,https://catalog.princeton.edu/catalog/coin-8536,,,,,,,
8537,https://catalog.princeton.edu/catalog/coin-8537,,,,,,,
8538,https://catalog.princeton.edu/catalog/coin-8538,The Coinage of the Mamluk Sultans: Additions and Corrections p. 131-171 233A,,,,,,
8539,https://catalog.princeton.edu/catalog/coin-8539,"BNSaljuq  221, 223",,,,,,
8540,https://catalog.princeton.edu/catalog/coin-8540,,,,,,,
8541,https://catalog.princeton.edu/catalog/coin-8541,,,,,,,
8542,https://catalog.princeton.edu/catalog/coin-8542,,,,,,,
8543,https://catalog.princeton.edu/catalog/coin-8543,RIC 7 697.109,OCRE,http://numismatics.org/ocre/id/ric.7.anch.109,,,,
8544,https://catalog.princeton.edu/catalog/coin-8544,RIC 7 589.138,OCRE,http://numismatics.org/ocre/id/ric.7.cnp.138,,,,
8545,https://catalog.princeton.edu/catalog/coin-8545,RIC 7 589.138,OCRE,http://numismatics.org/ocre/id/ric.7.cnp.138,,,,
8546,https://catalog.princeton.edu/catalog/coin-8546,RIC 7 697.109,OCRE,http://numismatics.org/ocre/id/ric.7.anch.109,,,,
8547,https://catalog.princeton.edu/catalog/coin-8547,RIC 7 697.109,OCRE,http://numismatics.org/ocre/id/ric.7.anch.109,,,,
8548,https://catalog.princeton.edu/catalog/coin-8548,RIC 7 697.109,OCRE,http://numismatics.org/ocre/id/ric.7.anch.109,,,,
8549,https://catalog.princeton.edu/catalog/coin-8549,RIC 7 635.200,OCRE,http://numismatics.org/ocre/id/ric.7.nic.200,,,,
8550,https://catalog.princeton.edu/catalog/coin-8550,RIC 7 693.87,OCRE,http://numismatics.org/ocre/id/ric.7.anch.87,,,,
8551,https://catalog.princeton.edu/catalog/coin-8551,RIC 7 626.157,OCRE,http://numismatics.org/ocre/id/ric.7.nic.157,,,,
8552,https://catalog.princeton.edu/catalog/coin-8552,Beiträge zur mamlukischen Numismatik V,,,,,,
8553,https://catalog.princeton.edu/catalog/coin-8553,Beiträge zur mamlukischen Numismatik V,,,,,,
8555,https://catalog.princeton.edu/catalog/coin-8555,Beiträge zur mamlukischen Numismatik V,,,,,,
8556,https://catalog.princeton.edu/catalog/coin-8556,Beiträge zur mamlukischen Numismatik V,,,,,,
8557,https://catalog.princeton.edu/catalog/coin-8557,Beiträge zur mamlukischen Numismatik V,,,,,,
8558,https://catalog.princeton.edu/catalog/coin-8558,RIC 7 659.123,OCRE,http://numismatics.org/ocre/id/ric.7.cyz.123,,,,
8559,https://catalog.princeton.edu/catalog/coin-8559,RIC 7 633.189,OCRE,http://numismatics.org/ocre/id/ric.7.nic.189,,,,
8560,https://catalog.princeton.edu/catalog/coin-8560,Beiträge zur mamlukischen Numismatik V,,,,,,
8562,https://catalog.princeton.edu/catalog/coin-8562,Beiträge zur mamlukischen Numismatik V,,,,,,
8564,https://catalog.princeton.edu/catalog/coin-8564,Beiträge zur mamlukischen Numismatik V,,,,,,
8566,https://catalog.princeton.edu/catalog/coin-8566,Beiträge zur mamlukischen Numismatik V,,,,,,
8567,https://catalog.princeton.edu/catalog/coin-8567,,,,,,,
8568,https://catalog.princeton.edu/catalog/coin-8568,,,,,,,
8569,https://catalog.princeton.edu/catalog/coin-8569,Beiträge zur mamlukischen Numismatik V,,,,,,
8570,https://catalog.princeton.edu/catalog/coin-8570,,,,,,,
8571,https://catalog.princeton.edu/catalog/coin-8571,Breen P. 88 Breen 960;Whitman Colonial P. 205 W-6040,,,,,,
8572,https://catalog.princeton.edu/catalog/coin-8572,Breen P. 138 Breen 1217;Whitman Colonial P. 263 W-10630,,,,,,
8573,https://catalog.princeton.edu/catalog/coin-8573,Breen P. 89 Breen 973;Whitman Colonial P. 199 W-6010,,,,,,
8574,https://catalog.princeton.edu/catalog/coin-8574,COAC 11 P. 336 Stahl 109,,,,,,
8575,https://catalog.princeton.edu/catalog/coin-8575,RIC 7 676.8,OCRE,http://numismatics.org/ocre/id/ric.7.anch.8,,,,
8576,https://catalog.princeton.edu/catalog/coin-8576,RIC VI Antioch 108b,OCRE,http://numismatics.org/ocre/id/ric.6.anch.108b,,,,
8577,https://catalog.princeton.edu/catalog/coin-8577,RIC 7 680.27,OCRE,http://numismatics.org/ocre/id/ric.7.anch.27,,,,
8578,https://catalog.princeton.edu/catalog/coin-8578,RIC 7 680.29,,indeterminate reference,,,,
8579,https://catalog.princeton.edu/catalog/coin-8579,,,,,,,
8580,https://catalog.princeton.edu/catalog/coin-8580,,,,,,,
8581,https://catalog.princeton.edu/catalog/coin-8581,Breen  5360,,,,,,
8582,https://catalog.princeton.edu/catalog/coin-8582,Breen  5367,,,,,,
8583,https://catalog.princeton.edu/catalog/coin-8583,RIC 7 697.17,OCRE,http://numismatics.org/ocre/id/ric.7.anch.17,,,,
8584,https://catalog.princeton.edu/catalog/coin-8584,RIC VI Cyzicus 105a,OCRE,http://numismatics.org/ocre/id/ric.6.cyz.105a,,,,
8585,https://catalog.princeton.edu/catalog/coin-8585,RIC 7 678.17,OCRE,http://numismatics.org/ocre/id/ric.7.anch.17,,,,
8586,https://catalog.princeton.edu/catalog/coin-8586,Newman P. 60,,,,,,
8587,https://catalog.princeton.edu/catalog/coin-8587,RIC 7 644.9,OCRE,http://numismatics.org/ocre/id/ric.7.cyz.9,,,,
8589,https://catalog.princeton.edu/catalog/coin-8589,Breen  5373,,,,,,
8590,https://catalog.princeton.edu/catalog/coin-8590,Breen  5373,,,,,,
8591,https://catalog.princeton.edu/catalog/coin-8591,Breen  5380,,,,,,
8592,https://catalog.princeton.edu/catalog/coin-8592,Breen  5383,,,,,,
8593,https://catalog.princeton.edu/catalog/coin-8593,Breen  5385,,,,,,
8594,https://catalog.princeton.edu/catalog/coin-8594,MIB2 Justin II 43a; Justin II (22b);BMC.Byz. Justin II 28-31v;BL  5/Cp/AE/02,,,,,,
8595,https://catalog.princeton.edu/catalog/coin-8595,MIB2 Justin II 43a; Justin II 24e;BMC.Byz. Justin II 36v;BL  5/Cp/AE/08v,,,,,,
8596,https://catalog.princeton.edu/catalog/coin-8596,MIB2 Justin II 43a; Justin II 25e;BMC.Byz. Justin II 38-40v;BL  5/Cp/AE/09-12v,,,,,,
8597,https://catalog.princeton.edu/catalog/coin-8597,MIB2 Justin II 43v; Justin II 25ev;BMC.Byz. Justin II 38-40v;BL  5/Cp/AE/09-12v,,,,,,
8598,https://catalog.princeton.edu/catalog/coin-8598,MIB2 Justin II 43a; Justin II 28a;BMC.Byz. Justin II 47;BL  5/Cp/AE/21v,,,,,,
8599,https://catalog.princeton.edu/catalog/coin-8599,MIB2 Justin II 43c; Justin II 30v;BMC.Byz. Justin II 47-54v;BL  5/Cp/AE/21v,,,,,,
8600,https://catalog.princeton.edu/catalog/coin-8600,MIB2 Justin II 43d ; Justin II 29e ;BMC.Byz. Justin II c.47-54 ;BL 5/Cp/Ae/21c,,,,,,
8601,https://catalog.princeton.edu/catalog/coin-8601,MIB2 Justin II 43a ; 22-43 ;BMC.Byz. Justin II 28-81 ;BL 5/Cp/AE/01-43,,,,,,
8602,https://catalog.princeton.edu/catalog/coin-8602,MIB2 Justin II 43d ; Justin II 34a ;BMC.Byz. Justin II 61-62c ;BL 5/Cp/AE/28,,,,,,
